0     0.5723571212766659339040211059698385044579534603939655360495260870328371495121070752188040805154585227743528797021574775910076806126443082896881031102013150806037556125269174806600057650302347324645274180383935274871012061689937661230551480802005285138144888755972424871519264260547343113981606074650162570390042180370637701704201712544950198042983206285786419748349601284766700643469850160034250240653
100   1.588071021422049198272401043512526279370579891864930664756785161862920066763383319841270564231657956203449040946231956036801489841487819963554373527964028335790486250880024199987969773072638226602385547970555856582413257579643490647679674942882234116234610876179435706418517152179390948118853317742582675179423999674244809150997999308570101102480870065002827188713441738154599252097271750680022195019
200   1.58807102261137530712919605998040737044830965697241724367509335963387350947199130415282889791445293372714649686360120810146748271600809965577986940485737619056186247250066313631294356566340516499344721121636081631930241002641839939354493532745755215266643064223776577159188032873869694326066248014188566850672531319799287100747696880837981841204793189580020751623825496963326394700102721422860727848
300   1.588071022611375312718684474479852805482114199804202146297285715917379368810688898644862869788612189809496830776582514344749597728781361123946307015596566309968010820215890704240715922638812318782661045951972848304804643880875237872253208251949133081803102080886575149992034545035484292735701948636573544374062837907044712555905946291059023328322707819641607969069249916432257158398545240023071963922
400   1.588071022611375312718684509423949859604443362355896190409731760731664553960462766872580709423174138834337456805768567429991292684268726941386226751624779507662109190413668857459826151380525993404835703898115085452836758130962194597414601533635752607324404239879537261465404049961186367864252875962262632238685546013459837148413974790080545436780545793835099579409159578155617631896832557835359279521
500   1.588071022611375312718684509423950109452744689157161804008469481440961828615339009544327147603513689007278849975792232728972211379087644286935131980690634588801257874311258380894099478142212535899505987239742546262068971706810825557756514328069089561445172516811966259163042445580590020503136004240865545723220377114235810712786953119106808109434589065647569714269859533035182331711647602540349916885
600   1.588071022611375312718684509423950109452746621674809875167386190902398828264687386926076279395842562018253392207778646305933873562878350917780833030866317459928079066838023213623626594862560072077494714777869648860591531077341384768266044765682077112242655546456886781084163149540959701931690172255015290270831443239248347619499203468488772743853062412116405471159180287913430288919169319157408444129
700   1.588071022611375312718684509423950109452746621674825616765544400609781393676183513176182823604417534845875440696854943015703889056939611619999094577913314612510570379360410790305802256109609151531280701666984467720511152283148167269808323182264485657294995912541937893361770735365968273777762190401120276648910122847965714545467984590033788341806901296410637880630643073351403486367828744732226627515
800   1.588071022611375312718684509423950109452746621674825616765677418165396751977758645743737954663063642925057376674304287541359478508896018368086454922658574270461364657307791622572280080970258575498865597296852409411378897346741875706735212874312473430213898937009314681365105380891749965762112269125055045940792670074295584679613085007285393493865831721940533881264593504794829092556858888988732777183
900   1.588071022611375312718684509423950109452746621674825616765677418166551961144061505837455077735920192299660649407809008493751487782131823126135625617362863129424029360253155392689534527187697173516231106977597352563757609896424166002007220445063862643672879162135212254035992337540171024523657158829245229112001909187615193948814048621299334058186201289663139460431044278702516930299652290470653528245
1000  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262239574570039727078357241609582583055642074115121276231817884504128487629951558723779595533065784984600505678003130452197876266474487967777973638756353134971458255184315600784147566899226586331860049610444897234626877001779587018033663051177816187836270388465750743456384946093591792355752100323000390170015051222784154
1100  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033969292607754594357763822602505630971543391607386505563700314351808051052605806789163233175699633580678783129774299514874411823238733934976975245568661237686584107414930942162310754925685074771404818423952160819161091647874949273055038654189103537535032997355194833443863732474104223336674629798611068890718021259
1200  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428657442690607271083486526229793601652499691953665447973869426381352670342343782609150761948379791249022807697475228233900917702616482117436564749587050907950985147059542697693693107276006959267682775592508450352501042111428527633285134515374973778620646676590589420194376317628560252988936920897309671209
1300  1.58807102261137531271868450942395010945274662167482561676567741816655196115430926233203397013842866526981395128357635731813430171357118634300881794636603711440355201756395378611539940567393297416913121087057364572001781929223607308732628635875763724711914853220873539331586703706819184277197672127873593098208115287157400515858279858698378336758434432427501841758006874108688595683910064056076809388
1400  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422465857381306027013443561711004220275067836912389177639906128395958531422096243474819246811692683497443765302914625096776165163618229356910525346369343022310360871391494714496633488203698524206262068720272281344955457024796709120534860444062941420999684003294451901982537205831793765564484
1500  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525375090410005237909459878963137902474630180881988829590297899499172892201875331714665923138796188580235615080781431159154237858855319596505613184979057657688944124945859715224283151369879992349328180845138786262405167369532587698452205599140478624782870419400792083930143039459059
1600  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781125665046062055277308925135043892844374463578544815538113898757634510999755965610876119414640627718997202419252366540368867131863693262197420209157831319246158216540650183206588977602201406167152651972234151132908256325884148618674446421880714406785305648073530286363978
1700  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382281432101051207079585334060534226177537342745090259366767928950953574340014975591379436997893885709674389539201133386000335761183340348730483955562121361688515271058260978070596530454118653389798907524746414897792333336524450210348620250947357656005055853966778
1800  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327703246790596141693702720337948270060608637774298970552212175886065877971333860990127299005905983714247096583962522374071393631064333376853825399319121470309517733629861308782348837165673268287786907819022883613539175961993836927929103182653938120259681061
1900  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592091314171607474362461208560383556699816277404728477814589968920752349246261456698526302367549117961912438910451405798026646936249107925650773865339165852225379228482990845391238740435029364092193174464352290304052688784733179642458708458377926633
2000  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440867521527519002051035407006674182458868056110278546326715019179282804705854957404459519134119603713753123247734908609033701660422647039475341455650525284936381872437945405002742492018144123460805818606209173595995506806311786621900199868125
2100  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789009420553000205048982132347422653095991380849672758313153854921116185476818183109712236720535841604311315006578290356087450725180847096503085760036332039295196385169773148954358675685042009653315907910197136485530389134761861729217
2200  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261645043459052849428886975735548484556981987300807583739739217225964993960325524394012754312069338330703134631943230669406961028455899608084372254590515742725047376706501821867116717611582865857427214058730851712927239033589
2300  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421341215141726849592691848100161700773282118153411458358997789147367087243177188436600110254423906351928649972332992363923029914895240818283884875277309672123301961900379476034282912614984622674924617646605910899479
2400  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147212662842055947345086965618774556222410415346181254035855702289879936605822870850926330801549779871525868028578541082311699465858198372161503465715976233716973703334683054142524747391283707879113865550250135
2500  1.58807102261137531271868450942395010945274662167482561676567741816655196115430926233203397013842866526981402442246654652538163078118812938288132770903659214744086806778901475626169733142185514721772803427122203781453329447824832682291915406750254313511864570251544083082043484193203929114691358456347399377665088012569537250041397352904390909680833619416888746023612150905943454277019078671164128305
2600  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268938562208645550198598855347061252044703947474895020010087253032076300092319098446200015440891011239838643368240416913092768415611170672217283722715458753435708244159119048279476254573184809586
2700  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847497525732813354894708127098981581779974921823121444962715686512459679577578372797764336296036840048479828952876854227870064229828541358622741607016997313742395379799692961172493757769
2800  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832455456432492373008447452548412653048204441352222196757309121993182114457795499406840474662960403437628955447224293308908026616504191154896582859229262951955862652287876647094
2900  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374723837667434799812228208294543383994710282804361557376281628606382432295701004705407651007782485861302095076871138304291145210261369884748500285605359610816348740516023
3000  1.58807102261137531271868450942395010945274662167482561676567741816655196115430926233203397013842866526981402442246654652538163078118812938288132770903659214744086806778901475626169733142185514721772803432126893905784750244483250437472432504159666792177336158665720514406513922501392044535552588085367574111740152118702447003865786454697932895921142704528641459424306398942901884319467820138729197987
3100  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055015054853593950442625124873399951019256234893535751450071647440579499477683656001753892749622500278908586755789821440480179808533586667846937729905804
3200  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678951991308922263028069559784540218183155543948688512849439888936259375536456698068558128956436485178473647482664853070673715082196096784584757319
3300  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115862848361047189168799483109162394305067105868830582089931446424394578242465101129683495311376759026628452101594520279968377481230822519
3400  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729048962592903978871860135098624237692802643089409315708112292705061446745065929419561405831068410236000758402731095125379140748375
3500  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591981902960057476392737097832764848030890902570841120821426616717467289931313371638055392241412078027453168773051038750509
3600  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502904411730530959921431918565709338695925728058891324843676300369337784999468970845494624638891425526885445193959
3700  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729149657159681039979146870679061741624299868092618361932849914933318580320206473789892775099728598759135
3800  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601256967405464638409747643199567535314631945313105716703403932596924723622975039209079352385746243
3900  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154541333872110988634257685580532163295273310612841255216380092386724817559173642781677366
4000  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975842163777599353949023651346399502821653012084962461645782378385057012839184481
4100  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565176849480486497632034789626058276610298687463227286573709392470599932004
4200  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432169843344930311201340778670705761505972216391492079880553499542
4300  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432175107520424348220610103621410726731891142121307024712457411415
4400  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432175107520477689003425917949952163673125988626668942872864058217
4500  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432175107520477689003966838653893564221278077235066098550359832847
4600  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432175107520477689003966838659383125723586816676945705098042209262
4700  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432175107520477689003966838659383125779338396341337699506354339933
4800  1.588071022611375312718684509423950109452746621674825616765677418166551961154309262332033970138428665269814024422466546525381630781188129382881327709036592147440868067789014756261697331421855147217728034321268939057847502444832504374724325041601532055063678952478115867729049011591982395502909368729199601257471154546419975893565177369432175107520477689003966838659383125779338396907940516456610966607
